#MatchID	TeamID	OriginPlayerID	DestinationPlayerID	MatchPeriod	EventSubType
20	Huskies	Huskies_G1	Huskies_M8	2H	Hand pass
20	Huskies	Huskies_M8	Huskies_F4	2H	Simple pass
20	Opponent19	Opponent19_G1	Opponent19_D1	2H	Hand pass
20	Opponent19	Opponent19_D1	Opponent19_M1	2H	Simple pass
20	Opponent19	Opponent19_M1	Opponent19_M5	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_M4	2H	Simple pass
20	Opponent19	Opponent19_M4	Opponent19_M5	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_M1	2H	Simple pass
20	Opponent19	Opponent19_M1	Opponent19_D2	2H	Simple pass
20	Opponent19	Opponent19_D2	Opponent19_D1	2H	Simple pass
20	Opponent19	Opponent19_D1	Opponent19_D2	2H	Simple pass
20	Opponent19	Opponent19_M4	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_M3	Opponent19_D1	2H	Simple pass
20	Opponent19	Opponent19_D1	Opponent19_F1	2H	Head pass
20	Opponent19	Opponent19_D1	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_D4	2H	Simple pass
20	Opponent19	Opponent19_D4	Opponent19_M5	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_M1	2H	Simple pass
20	Huskies	Huskies_G1	Huskies_F4	2H	Hand pass
20	Huskies	Huskies_D1	Huskies_F4	2H	High pass
20	Huskies	Huskies_F4	Huskies_D5	2H	Simple pass
20	Huskies	Huskies_D5	Huskies_M4	2H	High pass
20	Huskies	Huskies_M6	Huskies_M8	2H	Simple pass
20	Huskies	Huskies_M8	Huskies_M4	2H	Simple pass
20	Huskies	Huskies_M4	Huskies_M6	2H	Simple pass
20	Opponent19	Opponent19_G1	Opponent19_M3	2H	Simple pass
20	Huskies	Huskies_D2	Huskies_D6	2H	Simple pass
20	Huskies	Huskies_M6	Huskies_D7	2H	Simple pass
20	Huskies	Huskies_D7	Huskies_D2	2H	Simple pass
20	Huskies	Huskies_D2	Huskies_D1	2H	Simple pass
20	Huskies	Huskies_D1	Huskies_D5	2H	Smart pass
20	Opponent19	Opponent19_M4	Opponent19_D4	2H	Simple pass
20	Opponent19	Opponent19_D4	Opponent19_M3	2H	Cross
20	Opponent19	Opponent19_M3	Opponent19_M1	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_D4	2H	Simple pass
20	Huskies	Huskies_D6	Huskies_M8	2H	High pass
20	Opponent19	Opponent19_D1	Opponent19_M1	2H	Simple pass
20	Opponent19	Opponent19_D3	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_M3	Opponent19_D2	2H	Simple pass
20	Opponent19	Opponent19_D2	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_M3	Opponent19_M1	2H	High pass
20	Huskies	Huskies_D2	Huskies_G1	2H	Head pass
20	Huskies	Huskies_G1	Huskies_D5	2H	Hand pass
20	Huskies	Huskies_D5	Huskies_M3	2H	Simple pass
20	Huskies	Huskies_M3	Huskies_D5	2H	Simple pass
20	Huskies	Huskies_D5	Huskies_M4	2H	Simple pass
20	Opponent19	Opponent19_M1	Opponent19_M4	2H	Simple pass
20	Opponent19	Opponent19_M4	Opponent19_F1	2H	Smart pass
20	Opponent19	Opponent19_M4	Opponent19_M5	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_M4	2H	Simple pass
20	Opponent19	Opponent19_M4	Opponent19_F3	2H	Cross
20	Opponent19	Opponent19_D2	Opponent19_M1	2H	Simple pass
20	Opponent19	Opponent19_M1	Opponent19_M5	2H	Simple pass
20	Opponent19	Opponent19_M5	Opponent19_M4	2H	Simple pass
20	Opponent19	Opponent19_F1	Opponent19_M5	2H	Head pass
20	Huskies	Huskies_D5	Huskies_D5	2H	Head pass
20	Huskies	Huskies_M11	Huskies_D5	2H	Simple pass
20	Huskies	Huskies_D5	Huskies_M8	2H	Simple pass
20	Huskies	Huskies_M8	Huskies_F4	2H	Simple pass
20	Huskies	Huskies_F4	Huskies_F4	2H	Simple pass
20	Opponent19	Opponent19_G1	Opponent19_M3	2H	Hand pass
20	Opponent19	Opponent19_M3	Opponent19_D2	2H	Simple pass
20	Opponent19	Opponent19_D2	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_M3	Opponent19_M5	2H	High pass
20	Huskies	Huskies_D1	Huskies_D6	2H	Simple pass
20	Huskies	Huskies_D6	Huskies_D7	2H	Simple pass
20	Opponent19	Opponent19_M1	Opponent19_M3	2H	Head pass
20	Huskies	Huskies_M3	Huskies_F4	2H	High pass
20	Opponent19	Opponent19_D2	Opponent19_M6	2H	Simple pass
20	Opponent19	Opponent19_M6	Opponent19_M3	2H	Simple pass
20	Opponent19	Opponent19_D2	Opponent19_M1	2H	High pass
20	Opponent19	Opponent19_M5	Opponent19_M3	2H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M3	1H	Head pass
21	Huskies	Huskies_M1	Huskies_M1	1H	Launch
21	Huskies	Huskies_F1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M6	1H	High pass
21	Opponent6	Opponent6_D3	Opponent6_M4	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M6	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_M3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_F1	1H	Launch
21	Opponent6	Opponent6_D4	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D4	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M13	1H	Head pass
21	Opponent6	Opponent6_D2	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_M3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M6	1H	Head pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Opponent6	Opponent6_D5	Opponent6_M5	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D5	1H	High pass
21	Huskies	Huskies_D5	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_D2	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_F1	1H	High pass
21	Opponent6	Opponent6_D4	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_D4	1H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_F2	1H	Cross
21	Opponent6	Opponent6_M6	Opponent6_F2	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_M8	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_M6	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_F1	1H	Launch
21	Huskies	Huskies_F1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M13	1H	Smart pass
21	Huskies	Huskies_D5	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D5	1H	High pass
21	Huskies	Huskies_D5	Huskies_F1	1H	Cross
21	Opponent6	Opponent6_M5	Opponent6_M6	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M3	1H	Simple pass
21	Opponent6	Opponent6_D5	Opponent6_D4	1H	Head pass
21	Opponent6	Opponent6_D4	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_M4	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M1	1H	Simple pass
21	Opponent6	Opponent6_D5	Opponent6_M4	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_M3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M13	1H	Launch
21	Opponent6	Opponent6_D5	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_D4	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_D4	1H	Simple pass
21	Opponent6	Opponent6_D4	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_F5	1H	Simple pass
21	Opponent6	Opponent6_F5	Opponent6_M4	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_D4	1H	Cross
21	Opponent6	Opponent6_D4	Opponent6_F5	1H	Head pass
21	Opponent6	Opponent6_F5	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_F2	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_F1	1H	Launch
21	Opponent6	Opponent6_D5	Opponent6_M5	1H	Head pass
21	Opponent6	Opponent6_M5	Opponent6_D5	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M3	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_D4	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_D5	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D7	1H	High pass
21	Huskies	Huskies_D7	Huskies_F1	1H	Head pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M8	1H	Simple pass
21	Opponent6	Opponent6_D4	Opponent6_M6	1H	Head pass
21	Huskies	Huskies_M13	Huskies_M1	1H	Simple pass
21	Opponent6	Opponent6_G1	Opponent6_M5	1H	Hand pass
21	Huskies	Huskies_M13	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D7	1H	High pass
21	Huskies	Huskies_D5	Huskies_M6	1H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_D3	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D7	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D5	1H	Head pass
21	Huskies	Huskies_D1	Huskies_M13	1H	Head pass
21	Opponent6	Opponent6_M3	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_D4	1H	Simple pass
21	Opponent6	Opponent6_D4	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_D4	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M8	1H	High pass
21	Huskies	Huskies_M1	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_D3	1H	High pass
21	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_F1	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D7	1H	High pass
21	Opponent6	Opponent6_D2	Opponent6_D5	1H	Simple pass
21	Opponent6	Opponent6_D5	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_F5	Opponent6_D3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_F1	1H	Launch
21	Opponent6	Opponent6_D3	Opponent6_M5	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_F2	1H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_M4	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_D4	Opponent6_G1	1H	Simple pass
21	Opponent6	Opponent6_G1	Opponent6_D4	1H	Simple pass
21	Opponent6	Opponent6_F5	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_D2	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_D2	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_F1	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M8	1H	Cross
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_M8	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_F1	1H	Cross
21	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_M13	1H	Simple pass
21	Opponent6	Opponent6_F5	Opponent6_F2	1H	Simple pass
21	Opponent6	Opponent6_F2	Opponent6_M6	1H	Cross
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_G1	Huskies_F1	1H	Launch
21	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M8	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D2	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_M8	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_M6	1H	High pass
21	Huskies	Huskies_M6	Huskies_M8	1H	Simple pass
21	Opponent6	Opponent6_G1	Opponent6_D5	1H	Hand pass
21	Huskies	Huskies_D1	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M1	1H	Simple pass
21	Huskies	Huskies_M1	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_F1	1H	High pass
21	Opponent6	Opponent6_M5	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_M5	1H	Head pass
21	Huskies	Huskies_M13	Huskies_M1	1H	Head pass
21	Opponent6	Opponent6_D3	Opponent6_M5	1H	Simple pass
21	Opponent6	Opponent6_M5	Opponent6_D3	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M6	1H	Simple pass
21	Opponent6	Opponent6_G1	Opponent6_D4	1H	Hand pass
21	Opponent6	Opponent6_D4	Opponent6_G1	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
21	Huskies	Huskies_M6	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_F1	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M13	1H	Simple pass
21	Opponent6	Opponent6_F3	Opponent6_D3	1H	Simple pass
21	Huskies	Huskies_F1	Huskies_M13	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
21	Opponent6	Opponent6_F3	Opponent6_D3	1H	Simple pass
21	Opponent6	Opponent6_D3	Opponent6_F3	1H	Simple pass
21	Huskies	Huskies_D5	Huskies_F1	1H	High pass
21	Huskies	Huskies_F1	Huskies_M13	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D4	1H	Simple pass
21	Huskies	Huskies_M13	Huskies_D7	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_M1	1H	Simple pass
21	Opponent6	Opponent6_M3	Opponent6_G1	1H	Simple pass
21	Opponent6	Opponent6_G1	Opponent6_D5	1H	Hand pass
21	Opponent6	Opponent6_D5	Opponent6_M4	1H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_M6	1H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_D2	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
21	Huskies	Huskies_D3	Huskies_D5	1H	Simple pass
21	Huskies	Huskies_M3	Huskies_M13	1H	Simple pass
21	Opponent6	Opponent6_D5	Opponent6_F3	1H	Simple pass
21	Opponent6	Opponent6_F3	Opponent6_M5	1H	Simple pass
21	Huskies	Huskies_D7	Huskies_G1	1H	Head pass
21	Huskies	Huskies_G1	Huskies_M3	1H	Launch
21	Opponent6	Opponent6_F3	Opponent6_M5	1H	Head pass
21	Huskies	Huskies_D7	Huskies_D1	1H	Simple pass
21	Huskies	Huskies_D1	Huskies_F2	1H	Simple pass
21	Huskies	Huskies_F2	Huskies_D3	2H	Simple pass
21	Huskies	Huskies_M3	Huskies_M1	2H	Head pass
21	Huskies	Huskies_M1	Huskies_M6	2H	Launch
21	Huskies	Huskies_M6	Huskies_D5	2H	Simple pass
21	Huskies	Huskies_D5	Huskies_G1	2H	Simple pass
21	Opponent6	Opponent6_M6	Opponent6_M4	2H	Simple pass
21	Opponent6	Opponent6_M4	Opponent6_D2	2H	Simple pass
21	Opponent6	Opponent6_D2	Opponent6_M4	2H	Simple pass
21	Huskies	Huskies_M6	Huskies_D5	2H	Simple pass
21	Huskies	Huskies_D5	Huskies_M6	2H	Simple pass
21	Huskies	Huskies_M6	Huskies_F2	2H	Smart pass
21	Opponent6	Opponent6_M5	Opponent6_F3	2H	Head pass
21	Opponent6	Opponent6_M3	Opponent6_M6	2H	Simple pass
21	Huskies	Huskies_M8	Huskies_F1	2H	Launch
21	Opponent6	Opponent6_D3	Opponent6_F5	2H	Cross
21	Huskies	Huskies_D1	Huskies_F1	2H	High pass
