#MatchID	TeamID	OriginPlayerID	DestinationPlayerID	MatchPeriod	EventType
20	Opponent19	Opponent19_M1		1H	Pass
20	Huskies	Huskies_D6		1H	Duel
20	Opponent19	Opponent19_F1		1H	Duel
20	Opponent19	Opponent19_F1		1H	Pass
20	Huskies	Huskies_D6		1H	Others on the ball
20	Opponent19	Opponent19_M4		1H	Free Kick
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M6		1H	Others on the ball
20	Opponent19	Opponent19_M3		1H	Duel
20	Huskies	Huskies_M6		1H	Duel
20	Opponent19	Opponent19_M3		1H	Pass
20	Huskies	Huskies_G1		1H	Goalkeeper leaving line
20	Opponent19	Opponent19_M4	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4		1H	Shot
20	Huskies	Huskies_G1		1H	Free Kick
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_D1		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Opponent19	Opponent19_D2		1H	Duel
20	Huskies	Huskies_M4	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_D2	1H	Pass
20	Huskies	Huskies_D2	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1		1H	Others on the ball
20	Huskies	Huskies_D1	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_D2		1H	Duel
20	Huskies	Huskies_M6		1H	Others on the ball
20	Opponent19	Opponent19_D2		1H	Others on the ball
20	Huskies	Huskies_D6		1H	Free Kick
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Huskies	Huskies_M4	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_M4		1H	Others on the ball
20	Huskies	Huskies_M6		1H	Free Kick
20	Opponent19	Opponent19_M2		1H	Pass
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_M2		1H	Duel
20	Opponent19	Opponent19_M2		1H	Foul
20	Huskies	Huskies_M6		1H	Free Kick
20	Opponent19	Opponent19_M1		1H	Others on the ball
20	Huskies	Huskies_D1		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_D5		1H	Free Kick
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_D4	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Foul
20	Opponent19	Opponent19_G1		1H	Free Kick
20	Opponent19	Opponent19_F1		1H	Duel
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_M4	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2		1H	Duel
20	Huskies	Huskies_D2		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_M2		1H	Duel
20	Huskies	Huskies_D2		1H	Others on the ball
20	Opponent19	Opponent19_D4		1H	Free Kick
20	Opponent19	Opponent19_M4		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_M4		1H	Duel
20	Huskies	Huskies_M6		1H	Duel
20	Opponent19	Opponent19_M1	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_F2	1H	Pass
20	Opponent19	Opponent19_F2		1H	Shot
20	Huskies	Huskies_D5		1H	Free Kick
20	Opponent19	Opponent19_M1	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_D3	1H	Pass
20	Opponent19	Opponent19_D3		1H	Pass
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_F1		1H	Duel
20	Opponent19	Opponent19_M4		1H	Free Kick
20	Opponent19	Opponent19_F1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_D2	1H	Pass
20	Opponent19	Opponent19_D2	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1		1H	Duel
20	Huskies	Huskies_D1		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Opponent19	Opponent19_M1		1H	Foul
20	Huskies	Huskies_M4		1H	Free Kick
20	Huskies	Huskies_M6		1H	Others on the ball
20	Huskies	Huskies_M6	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Others on the ball
20	Huskies	Huskies_M12	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4		1H	Pass
20	Opponent19	Opponent19_D3		1H	Pass
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_F1		1H	Duel
20	Huskies	Huskies_M6		1H	Duel
20	Opponent19	Opponent19_M3		1H	Duel
20	Huskies	Huskies_M3	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D2	1H	Pass
20	Huskies	Huskies_D2	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4		1H	Pass
20	Opponent19	Opponent19_D1		1H	Free Kick
20	Opponent19	Opponent19_M3	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1		1H	Others on the ball
20	Huskies	Huskies_M6		1H	Duel
20	Huskies	Huskies_M6	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4		1H	Others on the ball
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Huskies	Huskies_M3	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D2	1H	Pass
20	Huskies	Huskies_D2	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_D4		1H	Others on the ball
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_M12		1H	Shot
20	Opponent19	Opponent19_G1		1H	Free Kick
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_D1		1H	Duel
20	Huskies	Huskies_M3	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Opponent19	Opponent19_M1		1H	Pass
20	Huskies	Huskies_D1		1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_F2	1H	Pass
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M3		1H	Duel
20	Huskies	Huskies_M3		1H	Foul
20	Opponent19	Opponent19_M3		1H	Free Kick
20	Huskies	Huskies_D7		1H	Duel
20	Opponent19	Opponent19_D2		1H	Duel
20	Huskies	Huskies_G1	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7		1H	Pass
20	Opponent19	Opponent19_D2		1H	Pass
20	Huskies	Huskies_M4	Huskies_F1	1H	Pass
20	Huskies	Huskies_F1	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7		1H	Duel
20	Huskies	Huskies_D7		1H	Pass
20	Opponent19	Opponent19_D3		1H	Pass
20	Huskies	Huskies_F1	Huskies_D2	1H	Pass
20	Huskies	Huskies_D2	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5		1H	Pass
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_D3		1H	Duel
20	Huskies	Huskies_M6		1H	Duel
20	Opponent19	Opponent19_M2		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Huskies	Huskies_D5	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4		1H	Pass
20	Opponent19	Opponent19_M3		1H	Pass
20	Huskies	Huskies_M6	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_D2		1H	Pass
20	Huskies	Huskies_D1		1H	Others on the ball
20	Huskies	Huskies_D1	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Foul
20	Opponent19	Opponent19_M1		1H	Free Kick
20	Opponent19	Opponent19_M4		1H	Others on the ball
20	Huskies	Huskies_D1		1H	Duel
20	Opponent19	Opponent19_M4		1H	Pass
20	Huskies	Huskies_D1		1H	Others on the ball
20	Opponent19	Opponent19_M3		1H	Free Kick
20	Huskies	Huskies_G1		1H	Goalkeeper leaving line
20	Huskies	Huskies_D7		1H	Others on the ball
20	Huskies	Huskies_M3		1H	Others on the ball
20	Opponent19	Opponent19_M4	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Opponent19	Opponent19_M3		1H	Pass
20	Huskies	Huskies_D5		1H	Others on the ball
20	Opponent19	Opponent19_M2		1H	Others on the ball
20	Opponent19	Opponent19_M2		1H	Duel
20	Opponent19	Opponent19_M2		1H	Pass
20	Huskies	Huskies_D7		1H	Free Kick
20	Huskies	Huskies_M6	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_M4		1H	Duel
20	Opponent19	Opponent19_M4		1H	Pass
20	Huskies	Huskies_G1		1H	Free Kick
20	Opponent19	Opponent19_M1		1H	Pass
20	Huskies	Huskies_D2		1H	Pass
20	Opponent19	Opponent19_D2		1H	Pass
20	Huskies	Huskies_D7		1H	Duel
20	Opponent19	Opponent19_M3		1H	Duel
20	Opponent19	Opponent19_D1		1H	Duel
20	Huskies	Huskies_D7		1H	Duel
20	Opponent19	Opponent19_D1		1H	Free Kick
20	Opponent19	Opponent19_M2	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_F2	1H	Pass
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_D1		1H	Duel
20	Huskies	Huskies_M4		1H	Duel
20	Opponent19	Opponent19_D1	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_G1	1H	Pass
20	Opponent19	Opponent19_G1	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3		1H	Pass
20	Huskies	Huskies_D1		1H	Pass
20	Opponent19	Opponent19_D2	Opponent19_G1	1H	Pass
20	Opponent19	Opponent19_G1	Opponent19_D3	1H	Pass
20	Opponent19	Opponent19_D3		1H	Pass
20	Huskies	Huskies_G1	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6		1H	Pass
20	Opponent19	Opponent19_D2	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2	Opponent19_D3	1H	Pass
20	Opponent19	Opponent19_D3	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4		1H	Pass
20	Huskies	Huskies_M6		1H	Others on the ball
20	Huskies	Huskies_M3	Huskies_G1	1H	Pass
20	Huskies	Huskies_G1		1H	Pass
20	Opponent19	Opponent19_D1		1H	Free Kick
20	Opponent19	Opponent19_M3	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1		1H	Pass
20	Huskies	Huskies_D6		1H	Pass
20	Opponent19	Opponent19_M2		1H	Duel
20	Huskies	Huskies_F1		1H	Duel
20	Huskies	Huskies_M4	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6		1H	Pass
20	Opponent19	Opponent19_D2	Opponent19_G1	1H	Pass
20	Opponent19	Opponent19_G1	Opponent19_D3	1H	Pass
20	Opponent19	Opponent19_D3	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3		1H	Others on the ball
20	Opponent19	Opponent19_M3	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1	Opponent19_D1	1H	Pass
20	Opponent19	Opponent19_D1	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1		1H	Pass
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_D7	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1		1H	Others on the ball
20	Huskies	Huskies_D1	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_F1	1H	Pass
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Opponent19	Opponent19_M2	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2		1H	Pass
20	Huskies	Huskies_D1		1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Huskies	Huskies_D5		1H	Foul
20	Opponent19	Opponent19_M3		1H	Free Kick
20	Huskies	Huskies_F1		1H	Others on the ball
20	Huskies	Huskies_M12		1H	Duel
20	Opponent19	Opponent19_M2		1H	Duel
20	Opponent19	Opponent19_M3	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3		1H	Pass
20	Huskies	Huskies_D2		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Opponent19	Opponent19_D4		1H	Shot
20	Huskies	Huskies_G1		1H	Free Kick
20	Opponent19	Opponent19_D3		1H	Duel
20	Huskies	Huskies_F1		1H	Duel
20	Huskies	Huskies_D6		1H	Pass
20	Opponent19	Opponent19_D2		1H	Others on the ball
20	Huskies	Huskies_D7		1H	Free Kick
20	Huskies	Huskies_M4	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6	Huskies_D2	1H	Pass
20	Huskies	Huskies_D2	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_M3		1H	Duel
20	Huskies	Huskies_M3	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12		1H	Others on the ball
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_M4		1H	Others on the ball
20	Huskies	Huskies_M12	Huskies_M6	1H	Pass
20	Huskies	Huskies_M6		1H	Others on the ball
20	Huskies	Huskies_M6	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7	Huskies_M4	1H	Pass
20	Huskies	Huskies_M4	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7		1H	Pass
20	Opponent19	Opponent19_D2	Opponent19_M2	1H	Pass
20	Opponent19	Opponent19_M2	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4		1H	Pass
20	Huskies	Huskies_D6		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Opponent19	Opponent19_M3		1H	Duel
20	Huskies	Huskies_D6		1H	Duel
20	Opponent19	Opponent19_M3		1H	Foul
20	Huskies	Huskies_G1		1H	Free Kick
20	Huskies	Huskies_D6	Huskies_F1	1H	Pass
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Opponent19	Opponent19_F1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4		1H	Pass
20	Huskies	Huskies_M3		1H	Others on the ball
20	Opponent19	Opponent19_F1		1H	Duel
20	Huskies	Huskies_M3		1H	Duel
20	Huskies	Huskies_M3	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_F1	1H	Pass
20	Huskies	Huskies_F1		1H	Others on the ball
20	Opponent19	Opponent19_D3		1H	Duel
20	Huskies	Huskies_F1		1H	Duel
20	Huskies	Huskies_F1		1H	Foul
20	Opponent19	Opponent19_G1		1H	Free Kick
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_M6	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5		1H	Pass
20	Opponent19	Opponent19_D4		1H	Free Kick
20	Huskies	Huskies_D5		1H	Pass
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_M6		1H	Duel
20	Huskies	Huskies_M3	Huskies_M12	1H	Pass
20	Huskies	Huskies_M12	Huskies_F1	1H	Pass
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Huskies	Huskies_F1		1H	Pass
20	Opponent19	Opponent19_D4		1H	Others on the ball
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_M3	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D6	1H	Pass
20	Huskies	Huskies_D6		1H	Pass
20	Opponent19	Opponent19_G1		1H	Free Kick
20	Huskies	Huskies_D1		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_D1		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_F1		1H	Duel
20	Opponent19	Opponent19_D4		1H	Duel
20	Huskies	Huskies_M3		1H	Pass
20	Opponent19	Opponent19_M1	Opponent19_M3	1H	Pass
20	Opponent19	Opponent19_M3	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_F1	1H	Pass
20	Opponent19	Opponent19_F1		1H	Duel
20	Huskies	Huskies_D1		1H	Duel
20	Opponent19	Opponent19_F1	Opponent19_M4	1H	Pass
20	Opponent19	Opponent19_M4	Opponent19_D4	1H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M1	1H	Pass
20	Opponent19	Opponent19_M1		1H	Duel
20	Opponent19	Opponent19_M1		1H	Pass
20	Huskies	Huskies_D2		1H	Others on the ball
20	Opponent19	Opponent19_M3		1H	Shot
20	Huskies	Huskies_G1		1H	Save attempt
20	Huskies	Huskies_G1	Huskies_D7	1H	Pass
20	Huskies	Huskies_D7		1H	Duel
20	Opponent19	Opponent19_M2		1H	Duel
20	Opponent19	Opponent19_M2		1H	Pass
20	Huskies	Huskies_D6		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_D6	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3	Huskies_D1	1H	Pass
20	Huskies	Huskies_D1	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5	Huskies_M3	1H	Pass
20	Huskies	Huskies_M3		1H	Pass
20	Opponent19	Opponent19_M1		1H	Others on the ball
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_M12		1H	Pass
20	Opponent19	Opponent19_M4		1H	Duel
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_F1		1H	Pass
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_M4		1H	Duel
20	Opponent19	Opponent19_M4		1H	Duel
20	Huskies	Huskies_M12		1H	Duel
20	Huskies	Huskies_M12		1H	Foul
20	Opponent19	Opponent19_M3		1H	Free Kick
20	Huskies	Huskies_D7		1H	Duel
20	Opponent19	Opponent19_M1		1H	Duel
20	Opponent19	Opponent19_M1		1H	Shot
20	Huskies	Huskies_G1		1H	Free Kick
20	Opponent19	Opponent19_D2		1H	Pass
20	Huskies	Huskies_D6		1H	Others on the ball
20	Opponent19	Opponent19_M2	Opponent19_F2	1H	Pass
20	Opponent19	Opponent19_F2		1H	Pass
20	Huskies	Huskies_G1		1H	Others on the ball
20	Huskies	Huskies_D5		1H	Free Kick
20	Huskies	Huskies_M6	Huskies_D5	1H	Pass
20	Huskies	Huskies_D5		1H	Duel
20	Opponent19	Opponent19_F2		1H	Duel
20	Huskies	Huskies_M4	Huskies_D1	2H	Pass
20	Huskies	Huskies_D1		2H	Pass
20	Opponent19	Opponent19_D1		2H	Duel
20	Huskies	Huskies_F1		2H	Duel
20	Huskies	Huskies_M12		2H	Others on the ball
20	Opponent19	Opponent19_M3		2H	Duel
20	Huskies	Huskies_M12		2H	Duel
20	Opponent19	Opponent19_G1		2H	Free Kick
20	Huskies	Huskies_D1		2H	Duel
20	Opponent19	Opponent19_M4		2H	Duel
20	Huskies	Huskies_M6		2H	Pass
20	Opponent19	Opponent19_D4		2H	Duel
20	Huskies	Huskies_F1		2H	Duel
20	Opponent19	Opponent19_M1		2H	Pass
20	Huskies	Huskies_M3		2H	Others on the ball
20	Huskies	Huskies_M3	Huskies_M6	2H	Pass
20	Huskies	Huskies_M6	Huskies_D5	2H	Pass
20	Huskies	Huskies_D5	Huskies_D2	2H	Pass
20	Huskies	Huskies_D2	Huskies_D6	2H	Pass
20	Huskies	Huskies_D6	Huskies_F1	2H	Pass
20	Huskies	Huskies_F1		2H	Duel
20	Opponent19	Opponent19_D3		2H	Duel
20	Opponent19	Opponent19_M2	Opponent19_D1	2H	Pass
20	Opponent19	Opponent19_D1	Opponent19_D2	2H	Pass
20	Opponent19	Opponent19_D2		2H	Pass
20	Huskies	Huskies_M3		2H	Pass
20	Opponent19	Opponent19_D1		2H	Free Kick
20	Opponent19	Opponent19_F2		2H	Duel
20	Huskies	Huskies_D6		2H	Duel
20	Huskies	Huskies_M4		2H	Duel
20	Opponent19	Opponent19_M2		2H	Duel
20	Huskies	Huskies_D7		2H	Free Kick
20	Huskies	Huskies_M4		2H	Duel
20	Opponent19	Opponent19_M2		2H	Duel
20	Huskies	Huskies_M4	Huskies_D2	2H	Pass
20	Huskies	Huskies_D2	Huskies_D1	2H	Pass
20	Huskies	Huskies_D1		2H	Others on the ball
20	Huskies	Huskies_D1		2H	Pass
20	Opponent19	Opponent19_F1		2H	Duel
20	Huskies	Huskies_D5	Huskies_M3	2H	Pass
20	Huskies	Huskies_M3	Huskies_M4	2H	Pass
20	Huskies	Huskies_M4		2H	Duel
20	Opponent19	Opponent19_M2		2H	Duel
20	Opponent19	Opponent19_M2		2H	Foul
20	Huskies	Huskies_M6		2H	Free Kick
20	Opponent19	Opponent19_F2		2H	Pass
20	Huskies	Huskies_D5		2H	Duel
20	Huskies	Huskies_D5		2H	Pass
20	Opponent19	Opponent19_D4		2H	Pass
20	Huskies	Huskies_M3	Huskies_D2	2H	Pass
20	Huskies	Huskies_D2		2H	Pass
20	Opponent19	Opponent19_D4		2H	Others on the ball
20	Huskies	Huskies_M3		2H	Pass
20	Opponent19	Opponent19_M3		2H	Others on the ball
20	Opponent19	Opponent19_M3	Opponent19_F1	2H	Pass
20	Opponent19	Opponent19_F1		2H	Others on the ball
20	Opponent19	Opponent19_F1		2H	Pass
20	Huskies	Huskies_D5		2H	Pass
20	Opponent19	Opponent19_D4		2H	Pass
20	Huskies	Huskies_D5		2H	Duel
20	Opponent19	Opponent19_M4		2H	Duel
20	Opponent19	Opponent19_M4		2H	Pass
20	Huskies	Huskies_D7		2H	Others on the ball
20	Huskies	Huskies_M12		2H	Duel
20	Opponent19	Opponent19_M1	Opponent19_D4	2H	Pass
20	Opponent19	Opponent19_D4	Opponent19_M4	2H	Pass
20	Opponent19	Opponent19_M4	Opponent19_M1	2H	Pass
20	Opponent19	Opponent19_M1		2H	Pass
20	Huskies	Huskies_M6		2H	Duel
20	Opponent19	Opponent19_M2		2H	Duel
20	Opponent19	Opponent19_M2		2H	Pass
20	Huskies	Huskies_D1		2H	Others on the ball
20	Opponent19	Opponent19_M2		2H	Duel
20	Huskies	Huskies_M6		2H	Duel
20	Opponent19	Opponent19_M2	Opponent19_M1	2H	Pass
20	Opponent19	Opponent19_M1		2H	Shot
20	Huskies	Huskies_M3		2H	Others on the ball
20	Huskies	Huskies_M4		2H	Pass
20	Opponent19	Opponent19_D2		2H	Duel
20	Huskies	Huskies_F1		2H	Duel
20	Opponent19	Opponent19_D2	Opponent19_D4	2H	Pass
20	Opponent19	Opponent19_D4	Opponent19_D1	2H	Pass
20	Opponent19	Opponent19_D1		2H	Others on the ball
20	Opponent19	Opponent19_D1	Opponent19_M3	2H	Pass
20	Opponent19	Opponent19_M3		2H	Pass
20	Huskies	Huskies_D6		2H	Duel
20	Opponent19	Opponent19_F2		2H	Duel
20	Opponent19	Opponent19_F2		2H	Shot
20	Huskies	Huskies_G1		2H	Free Kick
20	Huskies	Huskies_F1		2H	Duel
